,school,test,college,subject,style,direction,Remarks,polite,language,math,project
0,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(08)社会计算与金融科技,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
1,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(07)机器视觉与生物特征识别,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
2,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(03)智能软件,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
3,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(05)物联网技术与智能系统,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
4,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(06)网络与信息安全,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
5,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(04)媒体计算技术,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
6,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(02)大数据分析及应用,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
7,(10327)南京财经大学,统考,(021)信息工程学院,(081200)计算机科学与技术,全日制,(01)数据库与智能信息检索,专业实际招生人数将根据教育部正式下达的招生计划及实际录取的推免生人数及生源情况进行调整,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构
