,school,test,college,subject,style,direction,Remarks,polite,language,math,project
30,(10878)安徽建筑大学,统考,(012)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(04)控制工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
31,(10878)安徽建筑大学,统考,(012)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(03)电子与通信工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(909)数据结构
32,(10361)安徽理工大学,统考,(019)联合培养（中国科学院合肥物质科学研究院）,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构与C语言
33,(10363)安徽工程大学,统考,(009)计算机与信息学院,(085404)(专业学位)计算机技术,全日制,(03)物联网技术与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构与程序设计
34,(10363)安徽工程大学,统考,(009)计算机与信息学院,(085404)(专业学位)计算机技术,全日制,(02)数据分析与知识工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构与程序设计
35,(10363)安徽工程大学,统考,(009)计算机与信息学院,(085404)(专业学位)计算机技术,全日制,(01)智能系统与应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构与程序设计
36,(10360)安徽工业大学,统考,(019)工程研究院,(085400)(专业学位)电子信息,全日制,(01)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)数据结构
37,(10451)鲁东大学,统考,(028)山东省语言资源开发与应用重点实验室,(081200)计算机科学与技术,全日制,(01)计算机应用技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构
38,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(07)人工智能,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
39,(10445)山东师范大学,统考,(017)信息科学与工程学院,(081200)计算机科学与技术,全日制,(05)智能优化与控制,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)数据结构A
40,(10445)山东师范大学,统考,(017)信息科学与工程学院,(081200)计算机科学与技术,全日制,(03)未来网络与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)数据结构A
41,(10445)山东师范大学,统考,(017)信息科学与工程学院,(081200)计算机科学与技术,全日制,(04)智能交叉科学研究,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)数据结构A
42,(10445)山东师范大学,统考,(017)信息科学与工程学院,(081200)计算机科学与技术,全日制,(02)媒体大数据计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)数据结构A
43,(10434)山东农业大学,统考,(010)信息科学与工程学院,(081200)计算机科学与技术,全日制,(02)计算机软件与理论,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(884)数据结构
44,(10445)山东师范大学,统考,(017)信息科学与工程学院,(081200)计算机科学与技术,全日制,(01)分布式智能计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)数据结构A
45,(10434)山东农业大学,统考,(010)信息科学与工程学院,(081200)计算机科学与技术,全日制,(01)计算机应用技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(884)数据结构
46,(10434)山东农业大学,统考,(010)信息科学与工程学院,(081200)计算机科学与技术,全日制,(03)计算机系统结构,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(884)数据结构
47,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(06)生物信息学,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
48,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(05)图像处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
49,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(03)云计算与大数据分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(880)数据结构
50,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(04)物联网,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
51,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(01)人工智能与智能系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(880)数据结构
52,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(02)云计算与边缘计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
53,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(04)图像处理与信号分析,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(880)数据结构
54,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(03)数据科学与大数据,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
55,(10446)曲阜师范大学,统考,(105)计算机学院,(081200)计算机科学与技术,全日制,(01)计算机网络与安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(858)数据结构与计算机网络
56,(10456)山东财经大学,统考,(015)计算机科学与技术学院,(0812Z1)数字媒体技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(809)计算机专业基础综合（数据结构、操作系统）
57,(10433)山东理工大学,统考,(005)计算机科学与技术学院,(081200)计算机科学与技术,全日制,(02)网络服务与信息安全,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(880)数据结构
58,(10456)山东财经大学,统考,(015)计算机科学与技术学院,(081203)计算机应用技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(809)计算机专业基础综合（数据结构、操作系统）
59,(10456)山东财经大学,统考,(015)计算机科学与技术学院,(081202)计算机软件与理论,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(809)计算机专业基础综合（数据结构、操作系统）
60,(10451)鲁东大学,统考,(013)信息与电气工程学院,(081200)计算机科学与技术,全日制,(01)计算机系统结构,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构
61,(10456)山东财经大学,统考,(015)计算机科学与技术学院,(0812J1)金融信息工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(809)计算机专业基础综合（数据结构、操作系统）
62,(10451)鲁东大学,统考,(013)信息与电气工程学院,(081200)计算机科学与技术,全日制,(02)计算机软件与理论,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构
63,(10451)鲁东大学,统考,(013)信息与电气工程学院,(081200)计算机科学与技术,全日制,(03)计算机应用技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(828)数据结构
64,(11065)青岛大学,统考,(026)计算机科学技术学院,(081200)计算机科学与技术,全日制,(03)计算机视觉,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(910)数据结构
65,(11065)青岛大学,统考,(026)计算机科学技术学院,(081200)计算机科学与技术,全日制,(02)智能信息处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(910)数据结构
66,(11065)青岛大学,统考,(026)计算机科学技术学院,(081200)计算机科学与技术,全日制,(01)泛在网络与计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(910)数据结构
67,(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(085400)(专业学位)电子信息,全日制,(02)计算机技术(联合培养),备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)数据结构
68,(10360)安徽工业大学,统考,(006)计算机科学与技术学院,(085400)(专业学位)电子信息,非全日制,(01)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(861)数据结构
69,(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(03)机器学习方法及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(834)计算机专业基础（数据结构、操作系统）
70,(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(05)计算机技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(834)计算机专业基础（数据结构、操作系统）
71,(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(06)检测技术及应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(834)计算机专业基础（数据结构、操作系统）
72,(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(04)激光雷达技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(834)计算机专业基础（数据结构、操作系统）
73,(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(02)光电检测技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(834)计算机专业基础（数据结构、操作系统）
74,(10357)安徽大学,统考,(029)联合培养（中科院合肥物质科学研究院）,(085400)(专业学位)电子信息,全日制,(01)大数据与云计算,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(834)计算机专业基础（数据结构、操作系统）
75,(10357)安徽大学,统考,(026)人工智能学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
76,(10357)安徽大学,统考,(025)互联网学院,(085400)(专业学位)电子信息,全日制,(02)智能信息处理及应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(838)数据结构
77,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(07)仪器仪表工程,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
78,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(05)图像处理与识别,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
79,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(04)数据挖掘,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
80,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(03)软件工程,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
81,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(02)进化计算与群体智能,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
82,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(06)计算机技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
83,(10357)安徽大学,统考,(024)物质科学与信息技术研究院,(085410)(专业学位)人工智能,全日制,(01)机器学习方法与应用,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
84,(10357)安徽大学,统考,(023)计算机科学与技术学院,(085410)(专业学位)人工智能,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
85,(10357)安徽大学,统考,(023)计算机科学与技术学院,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础（数据结构、高级语言程序
86,(10357)安徽大学,统考,(023)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
87,(10357)安徽大学,统考,(023)计算机科学与技术学院,(085412)(专业学位)网络与信息安全,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(834)计算机专业基础（数据结构、操作系统）
88,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081203)计算机应用技术,全日制,(02)可视媒体智能处理,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
89,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081202)计算机软件与理论,全日制,(01)数据分析及可视化,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
90,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081202)计算机软件与理论,全日制,(02)智能计算理论与技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
91,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081203)计算机应用技术,全日制,(03)物联网传感器技术,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
92,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081201)计算机系统结构,全日制,(03)复杂系统模拟,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
93,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081203)计算机应用技术,全日制,(01)机器学习与数据挖掘,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
94,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081201)计算机系统结构,全日制,(01)计算机网络系统,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
95,(10364)安徽农业大学,统考,(017)非全日制研究生管理中心,(085404)(专业学位)计算机技术,非全日制,(12)信息与计算机学院培养管理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构
96,(11688)山东工商学院,统考,(006)计算机科学与技术学院,(081201)计算机系统结构,全日制,(02)分布式网络与云计算,备注：,(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)数据结构
97,(10364)安徽农业大学,统考,(018)与中国科学院合肥物质科学研究院联合培养,(085404)(专业学位)计算机技术,全日制,(12)与我校信息与计算机学院联合培养,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构
98,(10364)安徽农业大学,统考,(012)信息与计算机学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(829)数据结构
99,(10361)安徽理工大学,统考,(018)联合培养（合肥综合性国家科学中心能源研究院）,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构与C语言
100,(10361)安徽理工大学,统考,(008)计算机科学与工程学院,(085404)(专业学位)计算机技术,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构与C语言
101,(10361)安徽理工大学,统考,(008)计算机科学与工程学院,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(842)数据结构与C语言
102,(10371)阜阳师范大学,统考,(007)计算机与信息工程学院,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构
