,school,test,college,subject,style,direction,Remarks,polite,language,math,project
17,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(085400)(专业学位)电子信息,全日制,(03)人工智能技术与应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
18,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(085400)(专业学位)电子信息,全日制,(01)计算机网络,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
19,(10293)南京邮电大学,统考,(003)集成电路科学与工程学院,(085403)(专业学位)集成电路工程,非全日制,(03)智能硬件与智能系统,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
20,(10293)南京邮电大学,统考,(003)集成电路科学与工程学院,(085403)(专业学位)集成电路工程,全日制,(03)智能硬件与智能系统,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
21,(10293)南京邮电大学,统考,(004)计算机学院/软件学院/网络空间安全学院,(085400)(专业学位)电子信息,全日制,(04)软件工程及软件体系结构应用,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(811)数据结构
22,(10293)南京邮电大学,统考,(003)集成电路科学与工程学院,(085403)(专业学位)集成电路工程,非全日制,(02)半导体材料与微纳器件技术,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
23,(10293)南京邮电大学,统考,(003)集成电路科学与工程学院,(085403)(专业学位)集成电路工程,全日制,(02)半导体材料与微纳器件技术,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
24,(10293)南京邮电大学,统考,(002)电子与光学工程学院/柔性电子（未来技术）学院,(085400)(专业学位)电子信息,全日制,(03)电路系统与信息处理,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
25,(10293)南京邮电大学,统考,(003)集成电路科学与工程学院,(085403)(专业学位)集成电路工程,非全日制,(01)集成电路设计与封测,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
26,(10293)南京邮电大学,统考,(002)电子与光学工程学院/柔性电子（未来技术）学院,(085400)(专业学位)电子信息,非全日制,(03)电路系统与信息处理,不招收同等学力考生。最终接收推免生人数以实际录取为准。拟招生人数受国家最终下达计划数和实际接收推免生人数影响，以最终录取人数为准，此数据仅供参考。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)电路分析
